NOLA,year,run,win,M_raw,M,C,incumb_ran,unopposed,city_type,city_council
0,2002,0,0,-37.15596389770508,12.844036102294922,45.61710739135742,0,1,Rural,AtLarge
0,2006,0,0,-50,0,45.10820770263672,0,0,Rural,AtLarge
0,2010,0,0,-32.173912048339844,17.826087951660156,44.59930419921875,0,1,Rural,AtLarge
0,2014,1,1,-50,0,44.59930419921875,0,0,Rural,AtLarge
0,1992,0,0,-50,0,31.564722061157227,1,1,Rural,Mixed
0,1996,0,0,-50,0,29.409194946289063,1,1,Rural,Mixed
0,2000,0,0,-50,0,27.2536678314209,1,1,Rural,Mixed
0,2004,0,0,-50,0,29.480405807495117,1,1,Rural,Mixed
0,2005,0,0,-50,0,30.037090301513672,0,0,Rural,Mixed
0,2008,0,0,-32.21476364135742,17.785236358642578,31.70714569091797,1,1,Rural,Mixed
0,2012,0,0,-50,0,31.70714569091797,1,1,Rural,Mixed
0,2016,0,0,-50,0,31.70714569091797,1,0,Rural,Mixed
0,1988,0,0,-35.94771194458008,14.052288055419922,11.727998733520508,0,1,Rural,AtLarge
0,1992,0,0,-50,0,8.355504989624023,0,0,Rural,AtLarge
0,1996,0,0,-36.243385314941406,13.756614685058594,8.552752494812012,1,1,Rural,AtLarge
0,1998,0,0,-50,0,8.651375770568848,0,1,Rural,AtLarge
0,2000,0,0,-50,0,8.75,0,0,Rural,AtLarge
0,2004,0,0,-29.25170135498047,20.74829864501953,6.613636493682861,0,1,Rural,AtLarge
0,2008,0,0,-50,0,4.477272987365723,1,1,Rural,AtLarge
0,2012,0,0,-50,0,4.477272987365723,1,0,Rural,AtLarge
0,1992,0,0,-32.124874114990234,17.875125885009766,50.4539909362793,1,0,Rural,Mixed
0,1996,0,0,-27.1122989654541,22.8877010345459,50.054283142089844,1,0,Rural,Mixed
0,2000,0,0,-27.09313201904297,22.90686798095703,49.65457534790039,1,0,Rural,Mixed
0,2004,0,0,-26.84004020690918,23.15995979309082,50.92933654785156,1,0,Rural,Mixed
0,2008,0,0,-30.561798095703125,19.438201904296875,52.204097747802734,1,0,Rural,Mixed
0,2012,0,0,-26.960784912109375,23.039215087890625,52.204097747802734,0,0,Rural,Mixed
0,1992,0,0,-50,0,37.64585494995117,1,0,Suburban,Mixed
0,1996,0,0,-25.345623016357422,24.654376983642578,40.017208099365234,1,1,Suburban,Mixed
0,2000,0,0,-50,0,42.3885612487793,1,0,Suburban,Mixed
0,2004,0,0,-41.13300323486328,8.866996765136719,43.312225341796875,1,0,Suburban,Mixed
0,2008,1,1,-30.07518768310547,19.92481231689453,44.23588943481445,0,0,Suburban,Mixed
0,2012,1,1,3.4482765197753906,53.44827651977539,44.23588943481445,1,0,Suburban,Mixed
0,1992,1,0,-30.02832794189453,19.97167205810547,46.73164367675781,1,0,Rural,Mixed
0,1994,1,0,-31.27593421936035,18.72406578063965,51.40367126464844,0,0,Rural,Mixed
0,1996,0,0,-18.02574920654297,31.97425079345703,56.0756950378418,1,0,Rural,Mixed
0,2000,0,0,-25.777202606201172,24.222797393798828,65.41974639892578,1,0,Rural,Mixed
0,2004,1,0,-27.456647872924805,22.543352127075195,66.9300537109375,0,0,Rural,Mixed
0,2008,1,1,-12.053958892822266,37.946041107177734,68.44036102294922,0,0,Rural,Mixed
0,2012,1,1,16.49048614501953,66.49048614501953,68.44036102294922,1,0,Rural,Mixed
0,1995,0,0,-26.31411361694336,23.68588638305664,21.02623748779297,1,0,Suburban,Mixed
0,1999,0,0,-26.217851638793945,23.782148361206055,20.341049194335938,1,0,Suburban,Mixed
0,2003,0,0,-26.152368545532227,23.847631454467773,19.8210506439209,1,0,Suburban,Mixed
0,2007,0,0,-27.109399795532227,22.890600204467773,19.356117248535156,1,1,Suburban,Mixed
0,2011,0,0,-50,0,19.356117248535156,0,0,Suburban,Mixed
0,2015,0,0,-27.1832332611084,22.8167667388916,19.356117248535156,1,1,Suburban,Mixed
0,1994,1,0,-27.47841453552246,22.52158546447754,30.80033302307129,1,0,Suburban,Mixed
0,1997,1,0,-18.22340965270996,31.77659034729004,30.890501022338867,0,0,Suburban,Mixed
0,1998,0,0,-10.174076080322266,39.825923919677734,30.920555114746094,1,1,Suburban,Mixed
0,2002,0,0,-50,0,31.293392181396484,0,0,Suburban,Mixed
0,2006,1,0,-40.961097717285156,9.038902282714844,31.918840408325195,0,0,Suburban,Mixed
0,2010,0,0,-11.4560546875,38.5439453125,32.544288635253906,1,0,Suburban,Mixed
0,2014,0,0,-30.334606170654297,19.665393829345703,32.544288635253906,1,0,Suburban,Mixed
0,1992,1,1,13.51931381225586,63.51931381225586,76.1714096069336,1,0,Suburban,AtLarge
0,1996,1,1,15.681004524230957,65.68100452423096,80.52397155761719,1,1,Suburban,AtLarge
0,2000,1,1,50,100,84.87654113769531,0,0,Suburban,AtLarge
0,2004,1,1,6.377552032470703,56.3775520324707,85.182159423828125,1,0,Suburban,AtLarge
0,2008,1,1,38.08777618408203,88.08777618408203,85.48777770996094,1,0,Suburban,AtLarge
0,2012,1,1,36.290321350097656,86.29032135009766,85.48777770996094,0,0,Suburban,AtLarge
0,2013,1,1,27.68166160583496,77.68166160583496,85.48777770996094,0,0,Suburban,AtLarge
0,1992,0,0,-32.241214752197266,17.758785247802734,16.032045364379883,1,0,Rural,District
0,1996,0,0,-28.549999237060547,21.450000762939453,15.234657287597656,1,0,Rural,District
0,2000,0,0,-40.49723815917969,9.5027618408203125,14.43726921081543,1,0,Rural,District
0,2004,0,0,-33.533260345458984,16.466739654541016,14.64306926727295,1,1,Rural,District
0,2008,1,0,-50,0,14.848869323730469,1,0,Rural,District
0,2012,0,0,-28.671327590942383,21.328672409057617,14.848869323730469,1,0,Rural,District
0,1990,0,0,-50,0,46.670875549316406,1,1,Rural,District
0,1994,0,0,-50,0,50.71615982055664,1,1,Rural,District
0,1998,0,0,-50,0,54.761444091796875,1,1,Rural,District
0,2002,1,0,-50,0,57.78081130981445,1,0,Rural,District
0,2006,1,0,-9.892261505126953,40.10773849487305,59.774269104003906,1,0,Rural,District
0,2010,1,0,-15.401985168457031,34.59801483154297,61.76772689819336,1,0,Rural,District
0,2014,1,1,-6.003841400146484,43.996158599853516,61.76772689819336,1,0,Rural,District
0,1992,0,0,-28.244274139404297,21.755725860595703,1.8696134090423584,1,0,Rural,AtLarge
0,1996,0,0,-38.88888931274414,11.11111068725586,2.1900367736816406,1,1,Rural,AtLarge
0,2000,0,0,-50,0,2.510460138320923,1,0,Rural,AtLarge
0,2004,0,0,-33.522727966308594,16.477272033691406,5.309092998504639,1,1,Rural,AtLarge
0,2008,0,0,-50,0,8.107725143432617,1,1,Rural,AtLarge
0,2012,0,0,-50,0,8.107725143432617,1,0,Rural,AtLarge
0,2015,0,0,-28.773584365844727,21.226415634155273,8.107725143432617,0,0,Rural,AtLarge
0,1994,0,0,-32.83905029296875,17.16094970703125,14.095861434936523,0,0,Suburban,Mixed
0,1998,0,0,-27.802547454833984,22.197452545166016,13.575328826904297,0,1,Suburban,Mixed
0,2002,0,0,-50,0,13.637855529785156,0,0,Suburban,Mixed
0,2006,0,0,-27.431671142578125,22.568328857421875,14.283440589904785,1,0,Suburban,Mixed
0,2010,0,0,-35.114501953125,14.885498046875,14.929025650024414,1,1,Suburban,Mixed
0,2014,0,0,-50,0,14.929025650024414,0,0,Suburban,Mixed
0,1994,0,0,-28.913373947143555,21.086626052856445,19.355133056640625,1,1,Suburban,Mixed
0,1998,0,0,-50,0,19.165071487426758,1,1,Suburban,Mixed
0,2002,0,0,-50,0,19.169479370117188,1,0,Suburban,Mixed
0,2005,0,0,-30.341880798339844,19.658119201660156,19.31863784790039,0,0,Suburban,Mixed
0,2006,0,0,-29.886245727539063,20.113754272460938,19.368356704711914,0,0,Suburban,Mixed
0,2010,0,0,-29.86111068725586,20.13888931274414,19.56723403930664,1,1,Suburban,Mixed
0,2014,0,0,-50,0,19.56723403930664,1,0,Suburban,Mixed
0,1990,1,0,-26.290849685668945,23.709150314331055,35.691123962402344,1,0,Rural,Mixed
0,1994,0,0,-29.22006607055664,20.77993392944336,35.30537414550781,1,1,Rural,Mixed
0,1998,0,0,-50,0,34.91962814331055,1,0,Rural,Mixed
0,2002,0,0,-40.518638610839844,9.481361389160156,34.45374298095703,1,0,Rural,Mixed
0,2006,1,0,-34.61091613769531,15.389083862304688,33.907718658447266,1,0,Rural,Mixed
0,2010,0,0,-28.021087646484375,21.978912353515625,33.3616943359375,1,1,Rural,Mixed
0,2014,1,0,-50,0,33.3616943359375,1,0,Rural,Mixed
0,1992,0,0,-25.572519302368164,24.427480697631836,9.346508979797363,0,0,Suburban,AtLarge
0,1996,0,0,-27.77777862548828,22.22222137451172,13.053936958312988,1,1,Suburban,AtLarge
0,1999,0,0,-50,0,15.83450698852539,0,1,Suburban,AtLarge
0,2000,0,0,-50,0,16.761363983154297,1,1,Suburban,AtLarge
0,2004,0,0,-50,0,28.518356323242187,1,0,Suburban,AtLarge
0,2008,0,0,-30.55555534362793,19.44444465637207,40.27534866333008,1,0,Suburban,AtLarge
0,2012,0,0,-36.842105865478516,13.157894134521484,40.27534866333008,1,1,Suburban,AtLarge
0,1994,0,0,-50,0,28.33501434326172,0,1,Rural,AtLarge
0,1998,0,0,-50,0,24.384313583374023,1,1,Rural,AtLarge
0,2002,0,0,-50,0,21.844085693359375,1,1,Rural,AtLarge
0,2006,0,0,-50,0,20.714326858520508,1,0,Rural,AtLarge
0,2010,0,0,-40.80882263183594,9.1911773681640625,19.584569931030273,1,0,Rural,AtLarge
0,2014,0,0,-32.80423355102539,17.19576644897461,19.584569931030273,1,1,Rural,AtLarge
0,1992,1,1,-26.077266693115234,23.922733306884766,60.502685546875,0,0,Suburban,District
0,1996,1,0,31.305858612060547,81.30585861206055,64.81412506103516,1,0,Suburban,District
0,2000,1,1,-0.7219734191894531,49.27802658081055,69.12557220458984,1,0,Suburban,District
0,2004,1,1,1.3169059753417969,51.3169059753418,71.87340545654297,0,0,Suburban,District
0,2008,1,1,8.413597106933594,58.413597106933594,74.6212387084961,1,0,Suburban,District
0,2012,1,1,27.619047164916992,77.61904716491699,74.6212387084961,1,0,Suburban,District
0,1994,0,0,-50,0,1.01694917678833,1,1,Rural,AtLarge
0,1998,0,0,-50,0,2.03389835357666,1,1,Rural,AtLarge
0,2002,0,0,-50,0,2.45943021774292,1,1,Rural,AtLarge
0,2006,0,0,-50,0,2.2935450077056885,1,1,Rural,AtLarge
0,2010,0,0,-50,0,2.127659559249878,1,1,Rural,AtLarge
0,2014,0,0,-50,0,2.127659559249878,1,1,Rural,AtLarge
0,1994,0,0,-50,0,18.862564086914062,1,0,Suburban,AtLarge
0,1998,0,0,-38.38028335571289,11.61971664428711,17.702503204345703,0,1,Suburban,AtLarge
0,2002,0,0,-50,0,16.974262237548828,0,1,Suburban,AtLarge
0,2003,0,0,-50,0,16.900156021118164,1,0,Suburban,AtLarge
0,2006,0,0,-35.283687591552734,14.716312408447266,16.677839279174805,1,1,Suburban,AtLarge
0,2010,0,0,-50,0,16.381418228149414,1,1,Suburban,AtLarge
0,2014,0,0,-50,0,16.381418228149414,0,1,Suburban,AtLarge
0,1992,0,0,-50,0,0.1900237500667572,0,1,Rural,AtLarge
0,1996,0,0,-50,0,0.570071280002594,0,1,Rural,AtLarge
0,2000,0,0,-50,0,0.9501187801361084,1,1,Rural,AtLarge
0,2004,0,0,-50,0,0.570071280002594,1,1,Rural,AtLarge
0,2008,0,0,-50,0,0.1900237500667572,0,0,Rural,AtLarge
0,2009,0,0,-35.517242431640625,14.482757568359375,0.0950118750333786,0,1,Rural,AtLarge
0,2012,0,0,-50,0,0.0950118750333786,1,1,Rural,AtLarge
0,2016,0,0,-50,0,0.0950118750333786,0,1,Rural,AtLarge
0,1994,0,0,-50,0,31.530071258544922,1,0,Rural,District
0,1998,0,0,-25.158227920532227,24.841772079467773,33.76002502441406,0,0,Rural,District
0,2002,0,0,-37.364620208740234,12.635379791259766,36.8906364440918,1,1,Rural,District
0,2006,0,0,-50,0,40.921905517578125,1,1,Rural,District
0,2010,1,0,-50,0,44.95317459106445,0,0,Rural,District
0,2012,0,0,-25.931676864624023,24.068323135375977,44.95317459106445,0,1,Rural,District
0,2014,0,0,-50,0,44.95317459106445,1,0,Rural,District
0,1992,0,0,-50,0,4.529644012451172,1,0,Suburban,AtLarge
0,1996,0,0,-29.32330894470215,20.67669105529785,7.264822006225586,1,1,Suburban,AtLarge
0,2000,0,0,-50,0,10,0,1,Suburban,AtLarge
0,2004,0,0,-50,0,9.369963645935059,0,0,Suburban,AtLarge
0,2008,0,0,-28.911563873291016,21.088436126708984,8.739927291870117,1,1,Suburban,AtLarge
0,2012,0,0,-50,0,8.739927291870117,1,1,Suburban,AtLarge
0,1990,0,0,-30.29871940612793,19.70128059387207,26.34812355041504,1,0,Suburban,Mixed
0,1994,0,0,-29.192546844482422,20.807453155517578,25.90456771850586,1,0,Suburban,Mixed
0,1998,0,0,-31.74342155456543,18.25657844543457,25.46101188659668,1,0,Suburban,Mixed
0,2002,0,0,-29.293628692626953,20.706371307373047,25.40117835998535,1,1,Suburban,Mixed
0,2006,0,0,-50,0,25.72506332397461,1,1,Suburban,Mixed
0,2007,0,0,-50,0,25.8060359954834,1,0,Suburban,Mixed
0,2010,0,0,-30.353429794311523,19.646570205688477,26.0489501953125,1,0,Suburban,Mixed
0,2014,0,0,-30.834915161132812,19.165084838867188,26.0489501953125,1,0,Suburban,Mixed
0,1994,1,1,50,100,95.324951171875,1,1,Rural,AtLarge
0,1998,1,1,50,100,95.1629638671875,1,1,Rural,AtLarge
0,2002,1,1,50,100,93.98944854736328,1,0,Rural,AtLarge
0,2006,1,1,34.507041931152344,84.50704193115234,91.804412841796875,0,0,Rural,AtLarge
0,2010,1,1,29.457365036010742,79.45736503601074,89.61937713623047,1,0,Rural,AtLarge
0,2014,1,1,39.150943756103516,89.15094375610352,89.61937713623047,0,1,Rural,AtLarge
0,2015,1,0,50,100,89.61937713623047,1,0,Rural,AtLarge
0,1988,0,0,-50,0,0,0,1,Rural,AtLarge
0,1992,0,0,-50,0,0.6315789818763733,1,1,Rural,AtLarge
0,1993,0,0,-50,0,0.9473684430122375,0,1,Rural,AtLarge
0,1994,0,0,-50,0,1.2631579637527466,0,1,Rural,AtLarge
0,1996,0,0,-50,0,1.894736886024475,1,1,Rural,AtLarge
0,1998,0,0,-50,0,2.526315927505493,0,1,Rural,AtLarge
0,2000,0,0,-50,0,3.1578948497772217,1,1,Rural,AtLarge
0,2004,0,0,-50,0,8.316755294799805,0,1,Rural,AtLarge
0,2008,0,0,-50,0,13.475615501403809,1,1,Rural,AtLarge
0,2012,0,0,-50,0,13.475615501403809,0,1,Rural,AtLarge
0,1994,0,0,-33.910892486572266,16.089107513427734,6.2349138259887695,1,1,Rural,AtLarge
0,1997,0,0,-50,0,5.295157432556152,0,0,Rural,AtLarge
0,1998,0,0,-40.26217269897461,9.73782730102539,4.981904983520508,1,1,Rural,AtLarge
0,2002,0,0,-50,0,3.597102403640747,0,1,Rural,AtLarge
0,2006,0,0,-50,0,2.0805060863494873,1,1,Rural,AtLarge
0,2010,0,0,-50,0,0.5639097690582275,1,0,Rural,AtLarge
0,2014,0,0,-32.01970291137695,17.980297088623047,0.5639097690582275,1,0,Rural,AtLarge
0,2015,0,0,-26.72064781188965,23.27935218811035,0.5639097690582275,0,0,Rural,AtLarge
0,1994,0,0,-29.287790298461914,20.712209701538086,40.58748245239258,0,0,Rural,Mixed
0,1998,0,0,-26.41196060180664,23.58803939819336,39.59313201904297,0,0,Rural,Mixed
0,2002,0,0,-32.3979606628418,17.602039337158203,38.847686767578125,1,0,Rural,Mixed
0,2003,0,0,-37.406715393066406,12.593284606933594,38.72355270385742,0,0,Rural,Mixed
0,2006,0,0,-38.807533264160156,11.192466735839844,38.35114669799805,1,1,Rural,Mixed
0,2010,0,0,-50,0,37.854610443115234,1,1,Rural,Mixed
0,2014,0,0,-50,0,37.854610443115234,1,0,Rural,Mixed
0,1994,0,0,-29.032258987426758,20.967741012573242,48.95499038696289,0,0,Rural,AtLarge
0,1998,0,0,-24.493927001953125,25.506072998046875,58.353599548339844,1,0,Rural,AtLarge
0,2000,0,0,-26.363636016845703,23.636363983154297,63.05290603637695,0,0,Rural,AtLarge
0,2002,0,0,-29.377431869506836,20.622568130493164,60.53600311279297,1,0,Rural,AtLarge
0,2006,0,0,-30.645160675048828,19.354839324951172,55.502193450927734,1,0,Rural,AtLarge
0,2010,0,0,-34.79999923706055,15.200000762939453,50.4683837890625,1,1,Rural,AtLarge
0,2014,0,0,-50,0,50.4683837890625,0,1,Rural,AtLarge
0,1994,0,0,-27.214685440063477,22.785314559936523,7.059089660644531,0,0,Rural,Mixed
0,1998,0,0,-29.419086456298828,20.580913543701172,6.498739242553711,1,0,Rural,Mixed
0,2002,0,0,-26.062091827392578,23.937908172607422,5.911464214324951,0,0,Rural,Mixed
0,2006,0,0,-28.79227066040039,21.20772933959961,5.29726505279541,1,1,Rural,Mixed
0,2010,0,0,-50,0,4.683065414428711,1,1,Rural,Mixed
0,2014,0,0,-50,0,4.683065414428711,1,0,Rural,Mixed
0,1992,0,0,-50,0,0,0,1,Rural,Mixed
0,1996,0,0,-50,0,0,0,0,Rural,Mixed
0,2000,0,0,-28.409090042114258,21.590909957885742,0,0,1,Rural,Mixed
0,2004,0,0,-50,0,4.387096881866455,1,0,Rural,Mixed
0,2007,0,0,-37.5,12.5,7.677419185638428,0,1,Rural,Mixed
0,2008,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed
0,2012,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed
0,2014,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed
0,1992,0,0,-50,0,3.304175615310669,1,1,Suburban,AtLarge
0,1994,0,0,-50,0,3.6553311347961426,1,1,Suburban,AtLarge
0,1998,0,0,-50,0,4.35764217376709,1,1,Suburban,AtLarge
0,2002,0,0,-50,0,4.441954135894775,0,1,Suburban,AtLarge
0,2005,0,0,-50,0,4.041687965393066,0,1,Suburban,AtLarge
0,2006,0,0,-50,0,3.908266067504883,1,1,Suburban,AtLarge
0,2010,0,0,-50,0,3.3745782375335693,0,0,Suburban,AtLarge
0,2014,0,0,-39.38848876953125,10.61151123046875,3.3745782375335693,1,0,Suburban,AtLarge
0,1994,0,0,-26.174137115478516,23.825862884521484,28.137300491333008,0,0,Suburban,Mixed
0,1996,0,0,-26.04366683959961,23.95633316040039,28.727182388305664,0,0,Suburban,Mixed
0,1998,0,0,-31.000207901000977,18.999792098999023,29.317066192626953,1,1,Suburban,Mixed
0,2002,0,0,-50,0,30.451812744140625,1,0,Suburban,Mixed
0,2006,0,0,-28.11845588684082,21.88154411315918,31.54154396057129,0,0,Suburban,Mixed
0,2010,0,0,-26.21538543701172,23.78461456298828,32.63127517700195,1,0,Suburban,Mixed
0,2014,0,0,-34.63892364501953,15.361076354980469,32.63127517700195,0,1,Suburban,Mixed
0,2016,0,0,-50,0,32.63127517700195,0,0,Suburban,Mixed
0,1992,0,0,-50,0,30.035560607910156,0,1,Rural,Mixed
0,1994,0,0,-50,0,28.97571563720703,1,1,Rural,Mixed
0,1998,0,0,-50,0,26.85602378845215,1,0,Rural,Mixed
0,2002,0,0,-37.16814041137695,12.831859588623047,25.54016876220703,0,1,Rural,Mixed
0,2006,0,0,-50,0,25.028148651123047,0,1,Rural,Mixed
0,2010,0,0,-50,0,24.516128540039063,1,1,Rural,Mixed
0,2014,0,0,-50,0,24.516128540039063,1,1,Rural,Mixed
0,1992,1,1,-50,0,54.912391662597656,1,0,Rural,District
0,1996,1,1,2.5641021728515625,52.56410217285156,59.2182731628418,1,0,Rural,District
0,2000,1,1,5.112400054931641,55.11240005493164,63.5241584777832,1,0,Rural,District
0,2004,1,1,16.79721450805664,66.79721450805664,64.93315124511719,1,0,Rural,District
0,2008,1,0,33.238956451416016,83.23895645141602,66.342132568359375,0,0,Rural,District
0,2012,1,0,-13.66328239440918,36.33671760559082,66.342132568359375,1,0,Rural,District
0,1992,1,1,19.109947204589844,69.10994720458984,37.94538116455078,1,1,Rural,AtLarge
0,1996,1,1,50,100,45.15690231323242,1,1,Rural,AtLarge
0,2000,1,1,50,100,52.3684196472168,1,0,Rural,AtLarge
0,2004,1,1,14.179105758666992,64.17910575866699,53.79572296142578,1,1,Rural,AtLarge
0,2006,0,0,50,100,54.50937271118164,0,1,Rural,AtLarge
0,2008,1,1,-50,0,55.223026275634766,0,1,Rural,AtLarge
0,2012,1,1,50,100,55.223026275634766,1,1,Rural,AtLarge
0,1992,1,0,-4.468664169311523,45.53133583068848,69.40674591064453,1,0,Rural,District
0,1996,1,1,-1.8157196044921875,48.18428039550781,72.14629364013672,1,0,Rural,District
0,2000,1,0,9.26315689086914,59.26315689086914,74.8858413696289,0,0,Rural,District
0,2004,1,1,-15.425912857055664,34.574087142944336,78.289520263671875,1,0,Rural,District
0,2008,1,0,2.0870094299316406,52.08700942993164,81.69319915771484,1,0,Rural,District
0,2012,1,1,-1.0508460998535156,48.949153900146484,81.69319915771484,0,0,Rural,District
0,1992,0,0,-50,0,26.774072647094727,0,0,Rural,AtLarge
0,1995,0,0,-26.8817195892334,23.1182804107666,28.487525939941406,0,0,Rural,AtLarge
0,1996,0,0,-37.14285659790039,12.85714340209961,29.058677673339844,0,1,Rural,AtLarge
0,2000,0,0,-50,0,31.34328269958496,1,1,Rural,AtLarge
0,2004,0,0,-50,0,31.327709197998047,1,1,Rural,AtLarge
0,2008,1,0,-50,0,31.312135696411133,1,0,Rural,AtLarge
0,2012,0,0,-15.432098388671875,34.567901611328125,31.312135696411133,1,1,Rural,AtLarge
0,1992,0,0,-50,0,31.73050308227539,0,0,Rural,AtLarge
0,1996,0,0,-25.838926315307617,24.161073684692383,29.376811981201172,1,0,Rural,AtLarge
0,2000,0,0,-32.80757141113281,17.192428588867188,27.023120880126953,1,1,Rural,AtLarge
0,2004,0,0,-50,0,26.829986572265625,0,0,Rural,AtLarge
0,2008,0,0,-29.298246383666992,20.701753616333008,26.636852264404297,1,1,Rural,AtLarge
0,2012,0,0,-50,0,26.636852264404297,1,0,Rural,AtLarge
0,2016,0,0,-37.931034088134766,12.068965911865234,26.636852264404297,1,1,Rural,AtLarge
0,1992,0,0,-50,0,22.21862030029297,0,0,Suburban,AtLarge
0,1994,0,0,-27.54010772705078,22.45989227294922,22.902061462402344,1,1,Suburban,AtLarge
0,1998,1,1,-50,0,24.26894187927246,0,0,Suburban,AtLarge
0,2002,1,1,31.845239639282227,81.84523963928223,24.40324592590332,1,0,Suburban,AtLarge
0,2006,1,1,11.86868667602539,61.86868667602539,23.304973602294922,1,1,Suburban,AtLarge
0,2010,1,1,50,100,22.206703186035156,0,0,Suburban,AtLarge
0,2014,1,0,2.6923065185546875,52.69230651855469,22.206703186035156,0,0,Suburban,AtLarge
0,1998,0,0,-34.239131927490234,15.760868072509766,8.884908676147461,1,0,Rural,AtLarge
0,2002,0,0,-28.35570526123047,21.64429473876953,8.562178611755371,1,0,Rural,AtLarge
0,2006,0,0,-29.3867130279541,20.6132869720459,8.537554740905762,1,1,Rural,AtLarge
0,2010,0,0,-50,0,8.512930870056152,0,1,Rural,AtLarge
0,2014,0,0,-50,0,8.512930870056152,0,0,Rural,AtLarge
0,1990,0,0,-50,0,0,0,1,Rural,AtLarge
0,1996,0,0,-50,0,1.0909091234207153,1,1,Rural,AtLarge
0,2000,0,0,-50,0,1.8181818723678589,1,1,Rural,AtLarge
0,2004,0,0,-50,0,1.428937315940857,1,1,Rural,AtLarge
0,2008,0,0,-50,0,1.039692759513855,1,1,Rural,AtLarge
0,2009,0,0,-50,0,0.9423815608024597,0,1,Rural,AtLarge
0,2012,0,0,-50,0,0.9423815608024597,0,1,Rural,AtLarge
0,1994,0,0,-36.301368713378906,13.698631286621094,3.542311668395996,0,0,Suburban,AtLarge
0,1996,0,0,-33.24742126464844,16.752578735351562,4.7007222175598145,0,0,Suburban,AtLarge
0,1998,0,0,-25.600000381469727,24.399999618530273,5.859133243560791,1,1,Suburban,AtLarge
0,2002,0,0,-50,0,6.3230814933776855,1,1,Suburban,AtLarge
0,2006,0,0,-50,0,4.934156894683838,1,0,Suburban,AtLarge
0,2010,0,0,-30.805686950683594,19.194313049316406,3.5452322959899902,0,0,Suburban,AtLarge
0,2012,0,0,-31.100479125976562,18.899520874023438,3.5452322959899902,0,1,Suburban,AtLarge
0,2014,0,0,-50,0,3.5452322959899902,1,0,Suburban,AtLarge
0,1990,0,0,-50,0,43.52510070800781,1,0,Rural,Mixed
0,1994,0,0,-34.64285659790039,15.35714340209961,46.11505889892578,1,0,Rural,Mixed
0,1998,1,0,-28.556821823120117,21.443178176879883,48.705020904541016,1,0,Rural,Mixed
0,2002,1,0,-12.306777954101563,37.69322204589844,51.24020767211914,1,0,Rural,Mixed
0,2004,1,1,-23.55495834350586,26.44504165649414,52.48041915893555,0,0,Rural,Mixed
0,2006,1,1,17.92635726928711,67.92635726928711,53.72062683105469,1,1,Rural,Mixed
0,2010,1,1,50,100,56.201045989990234,1,0,Rural,Mixed
0,2014,1,1,4.644382476806641,54.64438247680664,56.201045989990234,1,0,Rural,Mixed
0,1988,0,0,-25.223060607910156,24.776939392089844,50.16410827636719,0,0,Rural,Mixed
0,1992,0,0,-19.75088882446289,30.24911117553711,50.963592529296875,0,1,Rural,Mixed
0,1996,0,0,-50,0,51.41835403442383,1,1,Rural,Mixed
0,2000,0,0,-50,0,51.87311935424805,1,1,Rural,Mixed
0,2004,0,0,-50,0,51.79278564453125,1,1,Rural,Mixed
0,2008,0,0,-50,0,51.71245193481445,0,1,Rural,Mixed
0,2012,0,0,-50,0,51.71245193481445,1,1,Rural,Mixed
0,1992,0,0,-30.98958396911621,19.01041603088379,0.09650181233882904,1,1,Suburban,AtLarge
0,1996,0,0,-50,0,0.04825090616941452,1,1,Suburban,AtLarge
0,1999,0,0,-50,0,0.01206272654235363,0,1,Suburban,AtLarge
0,2000,0,0,-50,0,0,1,0,Suburban,AtLarge
0,2004,0,0,-25.890735626220703,24.109264373779297,0.1433691680431366,0,0,Suburban,AtLarge
0,2008,0,0,-41.96428680419922,8.035713195800781,0.2867383360862732,1,1,Suburban,AtLarge
0,2012,0,0,-50,0,0.2867383360862732,1,1,Suburban,AtLarge
0,1990,0,0,-50,0,0,0,0,Rural,AtLarge
0,1992,0,0,-25.177305221557617,24.822694778442383,0,0,1,Rural,AtLarge
0,1996,0,0,-50,0,0,1,1,Rural,AtLarge
0,2000,0,0,-50,0,0,0,0,Rural,AtLarge
0,2004,0,0,-30.37383270263672,19.62616729736328,0.1223241537809372,1,1,Rural,AtLarge
0,2008,0,0,-50,0,0.2446483075618744,1,1,Rural,AtLarge
0,2012,0,0,-50,0,0.2446483075618744,1,0,Rural,AtLarge
0,1990,0,0,-36.180904388427734,13.819095611572266,75.49019622802734,1,1,Rural,Mixed
0,1994,0,0,-50,0,78.39510345458984,1,0,Rural,Mixed
0,1997,1,1,-28.952205657958984,21.047794342041016,80.57377624511719,0,0,Rural,Mixed
0,1998,1,1,2.5672378540039062,52.567237854003906,81.30000305175781,1,1,Rural,Mixed
0,2002,1,1,50,100,82.46345520019531,1,0,Rural,Mixed
0,2006,1,0,32.5,82.5,81.88545989990234,1,0,Rural,Mixed
0,2010,1,1,-12.5,37.5,81.30745697021484,1,0,Rural,Mixed
0,2014,1,1,8.045976638793945,58.045976638793945,81.30745697021484,0,1,Rural,Mixed
0,1994,0,0,-50,0,38.62132263183594,0,1,Rural,AtLarge
0,1998,0,0,-50,0,36.75969314575195,1,0,Rural,AtLarge
0,2002,0,0,-31.842105865478516,18.157894134521484,34.88191223144531,0,1,Rural,AtLarge
