M,C,minority_run,minority_win,white_run,state,state.lower,year,phase,sl_chamber,sl_district,group,white_pct,unusual,south,deepsouth,rimsouth,section5,litigated,proper
99.52187859347576,54.073166657386295,1,1,0,SC,sc,2012,2,8,30,Black,41.9469346845593,0,1,1,0,1,0,1
0,18.785448502582998,0,0,1,SC,sc,2012,2,9,30,Black,76.3953614392544,0,1,1,0,1,0,1
0.45186887930220365,27.0666398228307,0,0,1,SC,sc,2012,2,8,31,Black,68.7926984766123,0,1,1,0,1,0,1
0.38142838353281405,55.1766791737105,0,0,1,SC,sc,2012,2,8,32,Black,41.3680781758958,0,1,1,0,1,0,1
0,13.7799043062201,0,0,1,SC,sc,2012,2,9,33,Black,81.7634996582365,0,1,1,0,1,0,1
50.96339113680154,51.2748955171052,1,1,0,SC,sc,2012,2,8,36,Black,45.0481233919164,0,1,1,0,1,0,1
99.53675007340227,52.973890093317,1,1,0,SC,sc,2012,2,8,39,Black,43.5802485760069,0,1,1,0,1,0,1
16.340569582906298,20.1226895900145,0,0,1,SC,sc,2012,2,8,4,Black,76.1952920198539,0,1,1,0,1,0,1
13.724727838258168,50.56480004052381,0,0,0,SC,sc,2012,2,8,40,Black,45.7500696502292,0,1,1,0,1,0,1
0,55.26334724420781,0,0,1,SC,sc,2012,1,9,41,Black,41.876528996978,0,1,1,0,1,0,1
18.566252587991716,26.6861186571419,0,0,1,SC,sc,2012,1,9,42,Black,71.1875775564275,0,1,1,0,1,0,1
0.6370648961891234,15.026781555659099,0,0,1,SC,sc,2012,3,8,43,Black,79.2221704704238,0,1,1,0,1,0,1
0,21.1097750742679,0,0,1,SC,sc,2012,2,9,43,Black,75.2793888810299,0,1,1,0,1,0,1
21.487390633041688,31.0951239008793,0,0,1,SC,sc,2012,2,9,44,Black,64.7933826851562,0,1,1,0,1,0,1
100,50.28192161820479,1,1,1,SC,sc,2012,4,8,45,Black,41.8950695322377,0,1,1,0,1,0,1
17.2903555026365,10.4014401440144,0,0,1,SC,sc,2012,2,9,47,Black,84.990099009901,0,1,1,0,1,0,1
100,51.9654116375428,1,1,0,SC,sc,2012,2,9,49,Black,43.9776616825797,0,1,1,0,1,0,1
0,55.582091680330805,0,0,1,SC,sc,2012,2,9,50,Black,41.2632779639267,0,1,1,0,1,0,1
100,62.389688381119804,1,1,0,SC,sc,2012,2,9,51,Black,32.9122267384379,0,1,1,0,1,0,1
0,27.5646529518838,0,0,1,SC,sc,2012,2,9,52,Black,68.4514201325686,0,1,1,0,1,0,1
0,30.599978142872803,0,0,1,SC,sc,2012,2,9,53,Black,65.0285964081454,0,1,1,0,1,0,1
0,42.3652471709351,0,0,1,SC,sc,2012,3,9,55,Black,51.57832042882669,0,1,1,0,1,0,1
0,51.5934445292343,0,0,1,SC,sc,2012,2,9,57,Black,45.030706057632905,0,1,1,0,1,0,1
31.884390411744466,20.761499523145797,0,0,1,SC,sc,2012,3,9,58,Black,73.5052453965226,0,1,1,0,1,0,1
100,60.6523917319182,1,1,0,SC,sc,2012,1,9,59,Black,36.6497198203882,0,1,1,0,1,0,1
20.34634055265123,29.749835898183903,0,0,1,SC,sc,2012,2,9,60,Black,66.7456786521771,0,1,1,0,1,0,1
0,43.4877702037692,0,0,1,SC,sc,2012,1,9,61,Black,53.7673604782561,0,1,1,0,1,0,1
100,54.664296172348905,1,1,1,SC,sc,2012,1,9,62,Black,42.9512654256432,0,1,1,0,1,0,1
0,19.5964093864857,0,0,1,SC,sc,2012,2,9,65,Black,77.12397512015829,0,1,1,0,1,0,1
100,62.229013122416,1,1,0,SC,sc,2012,2,9,66,Black,34.5317274851699,0,1,1,0,1,0,1
0,16.4584543869843,0,0,1,SC,sc,2012,1,9,7,Black,81.1301568855317,0,1,1,0,1,0,1
100,60.9352857817666,1,1,1,SC,sc,2012,2,9,70,Black,34.1739035645507,0,1,1,0,1,0,1
100,61.7857969003007,1,1,1,SC,sc,2012,2,9,73,Black,33.6670962625161,0,1,1,0,1,0,1
87.99295297465781,55.4255601219674,1,1,0,SC,sc,2012,2,9,74,Black,40.1995227363118,0,1,1,0,1,0,1
100,55.966928962541296,1,1,0,SC,sc,2012,3,9,77,Black,37.4877615404141,0,1,1,0,1,0,1
23.495803417939126,17.0395033468595,0,0,1,SC,sc,2012,2,9,8,Black,79.12114590920129,0,1,1,0,1,0,1
0,39.5463221259727,0,0,1,SC,sc,2012,3,9,80,Black,54.3385699603582,0,1,1,0,1,0,1
0,11.9616135328562,0,0,1,SC,sc,2012,3,9,81,Black,82.1860767729343,0,1,1,0,1,0,1
100,52.73611111111109,1,1,0,SC,sc,2012,3,9,82,Black,40.7986111111111,0,1,1,0,1,0,1
13.148259103921177,12.1837211665481,0,0,1,SC,sc,2012,3,9,85,Black,82.5966195847305,0,1,1,0,1,0,1
0.4788579689194066,20.7394780632331,0,0,1,SC,sc,2012,2,8,9,Black,74.5647144770486,0,1,1,0,1,0,1
8.897964649169793,19.122224165063802,0,0,1,SC,sc,2012,2,9,9,Black,76.4749082007344,0,1,1,0,1,0,1
100,43.0334652752789,1,1,1,SC,sc,2012,2,9,90,Black,53.5588341129903,0,1,1,0,1,0,1
62.23768248175182,53.3191338303159,1,1,1,SC,sc,2012,1,9,91,Black,43.7238196663117,0,1,1,0,1,0,1
16.951710261569417,45.4676816804116,0,0,1,SC,sc,2012,3,9,93,Black,49.4220060618876,0,1,1,0,1,0,1
100,62.7788488019829,1,1,0,SC,sc,2012,2,9,95,Black,33.062517212889,0,1,1,0,1,0,1
14.457686288672207,24.088873696804,0,0,1,TN,tn,2012,3,8,10,Black,69.0938301145103,0,1,0,1,0,0,1
100,26.431152623368398,1,1,0,TN,tn,2012,3,9,15,Black,67.6783633814498,0,1,0,1,0,0,1
0,10.4264678521117,0,0,1,TN,tn,2012,1,8,24,Black,86.6085904898599,0,1,0,1,0,0,1
23.190004470014852,18.9326949586782,0,0,0,TN,tn,2012,1,8,26,Black,78.2369831417985,0,1,0,1,0,0,1
100,12.906368865821,0,0,1,TN,tn,2012,4,9,29,Black,79.2557477187131,0,1,0,1,0,0,1
0,63.551843236766004,0,0,1,TN,tn,2012,4,8,30,Black,27.437795164587296,0,1,0,1,0,0,1
100,60.7405674422562,1,1,0,TN,tn,2012,3,9,54,Black,33.6509421923519,0,1,0,1,0,0,1
48.618332651749725,12.721182266009901,0,0,1,TN,tn,2012,4,9,60,Black,77.54482758620689,0,1,0,1,0,0,1
23.01077496891836,11.310840707964601,0,0,1,TN,tn,2012,2,9,69,Black,84.280183312263,0,1,0,1,0,0,1
0,17.1429779318509,1,0,1,TN,tn,2012,2,9,73,Black,78.1643696626363,0,1,0,1,0,0,1
0,11.6695767855658,0,0,1,TN,tn,2012,4,9,74,Black,79.0450652698096,0,1,0,1,0,0,1
22.266196620992417,10.6748163240106,0,0,1,TN,tn,2012,2,9,76,Black,85.7586795908707,0,1,0,1,0,0,1
24.557658995298194,11.9827139841478,0,0,1,TN,tn,2012,2,9,77,Black,84.88867646473089,0,1,0,1,0,0,1
16.084614453456,16.0858736595105,0,0,1,TN,tn,2012,1,9,79,Black,81.4256015478665,0,1,0,1,0,0,1
56.565207731615196,54.675766457713806,1,1,0,TN,tn,2012,2,9,80,Black,42.078688945465395,0,1,0,1,0,0,1
24.272781734673497,17.842519685039402,0,0,1,TN,tn,2012,2,9,81,Black,78.310461192351,0,1,0,1,0,0,1
24.479624743476986,33.2479374728615,0,0,1,TN,tn,2012,2,9,82,Black,62.4229266174555,0,1,0,1,0,0,1
100,74.9415123092443,1,1,0,TN,tn,2012,4,9,84,Black,15.548067223283498,0,1,0,1,0,0,1
100,60.5569173448377,1,1,0,TN,tn,2012,2,9,90,Black,34.6504559270517,0,1,0,1,0,0,1
79.51377973383632,73.7787073660668,1,1,0,TN,tn,2012,4,9,91,Black,17.958541282693798,0,1,0,1,0,0,1
11.563718448594294,17.9801857345044,0,0,1,TN,tn,2012,1,9,94,Black,79.3423680179918,0,1,0,1,0,0,1
0,16.7890274943728,0,0,1,TN,tn,2012,3,9,99,Black,76.78650314491871,0,1,0,1,0,0,1
24.181578873673303,17.118186218634403,0,0,1,TX,tx,2012,6,9,11,Black,67.0611932607779,0,1,0,1,1,0,1
4.364758243981385,16.5234089246525,0,0,1,TX,tx,2012,5,9,7,Black,70.0588548247656,0,1,0,1,1,0,1
100,11.7204806336846,1,1,1,WV,wv,2012,1,9,26,Black,86.7154460629657,0,1,0,1,0,0,1
73.5175879396985,29.4170840289371,1,1,0,WV,wv,2012,2,9,37,Black,65.6510851419032,0,1,0,1,0,0,1
55.926068912267155,10.6625357483317,0,0,0,AL,al,2014,2,8,1,Black,84.6692087702574,0,1,1,0,1,0,1
24.631088825214896,13.9439793051654,0,0,1,AL,al,2014,2,9,1,Black,81.9198353314233,0,1,1,0,1,0,1
0,13.627067669172899,0,0,1,AL,al,2014,4,9,100,Black,78.7037593984962,0,1,1,0,1,0,1
0,13.935592531289002,0,0,1,AL,al,2014,3,9,104,Black,80.3728547782908,0,1,1,0,1,0,1
23.251100612047676,14.3667169615484,0,0,1,AL,al,2014,2,8,11,Black,81.9572717749608,0,1,1,0,1,0,1
18.13953488372093,19.0255108906704,0,0,1,AL,al,2014,2,8,12,Black,76.3538843070535,0,1,1,0,1,0,1
24.75357881449252,19.869375210104202,0,0,1,AL,al,2014,2,8,13,Black,76.5749411708207,0,1,1,0,1,0,1
0,13.734538676979199,0,0,1,AL,al,2014,3,8,14,Black,79.4101523955707,0,1,1,0,1,0,1
0,14.3799927110113,0,0,1,AL,al,2014,3,8,15,Black,79.52089674261,0,1,1,0,1,0,1
0,12.3656070627313,0,0,1,AL,al,2014,2,9,15,Black,83.0162291308528,0,1,1,0,1,0,1
23.062183658712943,10.9284030558632,0,0,1,AL,al,2014,1,9,16,Black,87.2596631734401,0,1,1,0,1,0,1
100,56.503439452654206,1,1,0,AL,al,2014,4,8,18,Black,36.197689726141704,0,1,1,0,1,0,1
100,62.753743354631,1,1,0,AL,al,2014,2,8,19,Black,34.0945227527679,0,1,1,0,1,0,1
100,59.03310165160241,1,1,0,AL,al,2014,2,8,20,Black,36.0190515964164,0,1,1,0,1,1,1
24.363713564952423,14.3010792567593,0,0,1,AL,al,2014,2,8,21,Black,80.9433297481734,0,1,1,0,1,0,1
22.291163581075036,20.712797519034503,0,0,1,AL,al,2014,3,8,22,Black,74.0535558265244,0,1,1,0,1,0,1
100,61.85310913391589,1,1,0,AL,al,2014,1,8,23,Black,36.5673340525133,0,1,1,0,1,0,1
100,59.838821178631996,1,1,0,AL,al,2014,1,8,24,Black,37.208443421688095,0,1,1,0,1,0,1
13.520733353329334,21.740787680696798,0,0,1,AL,al,2014,3,8,25,Black,72.6293822242975,0,1,1,0,1,0,1
14.800009839614283,58.14057917013,0,0,1,AL,al,2014,2,8,28,Black,37.456887079977506,0,1,1,0,1,1,1
0,22.8988256297247,0,0,1,AL,al,2014,2,9,3,Black,73.4692738988535,0,1,1,0,1,0,1
21.494688588178253,21.323753452393802,0,0,1,AL,al,2014,2,8,30,Black,74.4390167189235,0,1,1,0,1,0,1
0,15.243747350572301,0,0,1,AL,al,2014,2,9,31,Black,81.0965098205454,0,1,1,0,1,0,1
71.36520453425332,57.7977696022074,1,1,0,AL,al,2014,2,9,32,Black,38.020234536675105,0,1,1,0,1,1,1
73.40808591282375,68.227561106581,1,1,0,AL,al,2014,2,8,33,Black,28.750422624848397,0,1,1,0,1,0,1
0,19.8122543614104,0,0,1,AL,al,2014,1,9,33,Black,77.2641162665762,0,1,1,0,1,0,1
24.179918568026427,15.1817350554349,0,0,1,AL,al,2014,2,9,35,Black,80.7063664418791,0,1,1,0,1,0,1
11.86300582189319,11.2756902055216,0,0,1,AL,al,2014,2,9,36,Black,84.6166769334155,0,1,1,0,1,0,1
23.189124826354433,28.0526003894235,0,0,1,AL,al,2014,2,9,37,Black,68.8461212856619,0,1,1,0,1,0,1
24.505457025920872,17.129322048585998,0,0,0,AL,al,2014,2,9,38,Black,79.6643461682891,0,1,1,0,1,0,1
0,11.5821549020768,0,0,1,AL,al,2014,2,9,41,Black,83.4832258446246,0,1,1,0,1,0,1
21.71441418293936,12.289821402642701,0,0,1,AL,al,2014,4,9,5,Black,79.5934369101205,0,1,1,0,1,0,1
100,57.371520194620295,1,1,0,AL,al,2014,4,9,52,Black,34.030907030105304,0,1,1,0,1,0,1
100,66.0264977627985,1,1,0,AL,al,2014,1,9,57,Black,31.4893369748387,0,1,1,0,1,0,1
100,68.0300705737956,1,1,0,AL,al,2014,2,9,58,Black,28.263270942006802,0,1,1,0,1,0,1
100,65.65550807889299,1,1,0,AL,al,2014,2,9,60,Black,30.1791222162483,0,1,1,0,1,0,1
11.097484056345927,17.5189283634246,0,0,1,AL,al,2014,2,9,61,Black,78.49446709376821,0,1,1,0,1,0,1
6.3436189334931115,14.3081258534034,0,0,1,AL,al,2014,2,9,62,Black,81.8570058975625,0,1,1,0,1,0,1
0,13.4124113988138,0,0,1,AL,al,2014,2,9,64,Black,81.6259221756112,0,1,1,0,1,0,1
7.0242189214897195,23.0972654093168,0,0,1,AL,al,2014,2,9,65,Black,72.6860596902153,0,1,1,0,1,0,1
100,65.8867402484136,1,1,0,AL,al,2014,1,9,67,Black,32.7027758563652,0,1,1,0,1,0,1
100,61.9848737494045,1,1,0,AL,al,2014,1,9,68,Black,36.014173415912296,0,1,1,0,1,0,1
100,61.987053689112805,1,1,0,AL,al,2014,1,9,69,Black,35.139568261035095,0,1,1,0,1,0,1
100,64.58904702791651,1,1,0,AL,al,2014,1,9,71,Black,33.248650365195296,0,1,1,0,1,1,1
100,61.996482223696006,1,1,0,AL,al,2014,1,9,72,Black,36.201378276289596,0,1,1,0,1,0,1
100,71.2948425511746,1,1,0,AL,al,2014,4,9,76,Black,21.660692597091,0,1,1,0,1,0,1
100,64.3192755645414,1,1,0,AL,al,2014,2,9,77,Black,31.8990802175584,0,1,1,0,1,1,1
22.040545432605285,18.3026385444819,0,0,1,AL,al,2014,2,9,81,Black,77.924827951297,0,1,1,0,1,0,1
100,60.6119340994047,1,1,0,AL,al,2014,2,9,82,Black,35.5586321473072,0,1,1,0,1,1,1
100,55.665215576361106,1,1,1,AL,al,2014,3,9,83,Black,38.7590196195361,0,1,1,0,1,0,1
51.68764964856724,47.2305278427425,1,1,1,AL,al,2014,2,9,85,Black,49.0245418751295,0,1,1,0,1,1,1
20.98276517551641,12.3223687935232,0,0,1,AL,al,2014,2,9,86,Black,83.6267904659458,0,1,1,0,1,0,1
0,16.869445935468498,0,0,1,AL,al,2014,3,9,88,Black,77.5302677879167,0,1,1,0,1,0,1
20.284783813747225,32.9654157468727,0,0,1,AL,al,2014,1,9,90,Black,64.4591611479029,0,1,1,0,1,0,1
17.78093413490123,15.073680502553898,0,0,1,AL,al,2014,4,9,91,Black,75.11301591029181,0,1,1,0,1,0,1
23.94161699526211,11.6507636321958,0,0,1,AL,al,2014,1,9,92,Black,85.4121894610161,0,1,1,0,1,0,1
0,10.034135566966,0,0,1,AL,al,2014,2,9,96,Black,85.3762083703852,0,1,1,0,1,0,1
100,56.8082208007581,1,1,0,AL,al,2014,1,9,97,Black,40.2155887230514,0,1,1,0,1,0,1
83.87225948543397,58.1058578650015,1,1,1,AL,al,2014,1,9,98,Black,39.0722569134701,0,1,1,0,1,0,1
91.30770716631253,62.1894686794247,1,1,0,AL,al,2014,2,9,99,Black,34.345655533103496,0,1,1,0,1,1,1
12.465208747514907,10.1170477945161,0,0,1,CT,ct,2014,5,9,104,Black,72.37997182182721,0,0,0,0,0,0,1
18.344798832603708,10.5829410851911,0,0,1,CT,ct,2014,6,9,12,Black,74.3599027569441,0,0,0,0,0,0,1
8.080893552208494,50.563230605738596,1,0,1,CT,ct,2014,4,9,15,Black,41.3283740701382,0,0,0,0,0,0,1
14.718797069260418,13.7026767899251,0,0,1,CT,ct,2014,6,8,3,Black,67.0570858490322,0,0,0,0,0,0,1
14.20275146594497,10.6628095818108,0,0,1,CT,ct,2014,5,9,33,Black,75.17762890783601,0,0,0,0,0,0,1
83.52341933340716,54.6936873980899,1,1,0,CT,ct,2014,6,9,5,Black,26.6655019799674,0,0,0,0,0,0,1
21.13987707208046,11.178794863352,0,0,1,CT,ct,2014,5,9,60,Black,77.7576555811656,0,0,0,0,0,0,1
10.044338335607094,20.014505653908298,0,0,1,DE,de,2014,5,8,16,Black,69.9765931493753,0,1,0,1,0,0,1
0,36.623756415034805,0,0,1,DE,de,2014,5,8,17,Black,52.9258292955647,0,1,0,1,0,0,1
0,17.2895301002376,0,0,1,DE,de,2014,6,9,24,Black,67.6053073758619,0,1,0,1,0,0,1
0,19.317753486618898,0,0,1,DE,de,2014,5,9,27,Black,69.1104410101772,0,1,0,1,0,0,1
14.437194127243067,25.351392793253304,0,0,1,DE,de,2014,4,9,28,Black,66.2024022489139,0,1,0,1,0,0,1
22.946503791069922,20.2183984116479,0,0,1,DE,de,2014,4,9,29,Black,70.6353408338848,0,1,0,1,0,0,1
4.046062869592284,12.092081963065999,0,0,1,DE,de,2014,3,9,30,Black,82.4943081204149,0,1,0,1,0,0,1
18.68414750957854,40.3250188964475,0,0,1,DE,de,2014,4,9,31,Black,50.3833279343483,0,1,0,1,0,0,1
23.28941541186891,17.5718257645968,0,0,1,DE,de,2014,4,9,33,Black,73.5372258263825,0,1,0,1,0,0,1
0,13.6007085020243,0,0,1,DE,de,2014,5,9,36,Black,75.3352732793522,0,1,0,1,0,0,1
0,18.3991007513459,0,0,1,DE,de,2014,4,9,39,Black,72.24753002425601,0,1,0,1,0,0,1
0,45.8224791918165,0,0,1,DE,de,2014,6,9,5,Black,38.484020585806,0,1,0,1,0,0,1
18.822209292660624,10.870325061167401,0,0,1,DE,de,2014,3,9,6,Black,82.5934987766515,0,1,0,1,0,0,1
15.892053973013489,14.1541038525963,0,0,1,DE,de,2014,4,9,7,Black,77.65613783201721,0,1,0,1,0,0,1
15.394592437393996,23.0126053081649,0,0,1,DE,de,2014,4,9,8,Black,67.2325330968518,0,1,0,1,0,0,1
0,20.213097389245398,0,0,1,DE,de,2014,2,9,9,Black,75.562340332731,0,1,0,1,0,0,1
15.863777089783284,13.938292511668198,0,0,1,FL,fl,2014,6,9,12,Black,67.4924621040023,0,1,0,1,0,0,1
0,10.922438869378901,0,0,1,FL,fl,2014,6,9,16,Black,73.4088927637315,0,1,0,1,0,0,1
100,20.460511572814298,1,1,1,FL,fl,2014,4,9,26,Black,69.7658225821942,0,1,0,1,0,0,1
100,44.1816974272931,1,1,0,FL,fl,2014,6,9,70,Black,38.5180718680089,0,1,0,1,1,0,1
16.327878214623524,13.4536531818035,0,0,1,FL,fl,2014,6,9,78,Black,68.821231395086,0,1,0,1,0,0,1
100,49.1902979416248,1,1,0,FL,fl,2014,4,9,8,Black,41.0134644393542,0,1,0,1,0,0,1
100,50.6143433445439,1,1,0,FL,fl,2014,6,9,88,Black,32.2293324834568,0,1,0,1,0,0,1
0,21.026919242273202,0,0,1,GA,ga,2014,2,9,112,Black,74.389332003988,0,1,1,0,1,0,1
0,18.4693618103229,0,0,1,GA,ga,2014,2,9,115,Black,77.2896008136283,0,1,1,0,1,0,1
100,58.738411281603,1,1,0,GA,ga,2014,2,8,12,Black,36.3086337389864,0,1,1,0,1,0,1
0,29.1440669901989,0,0,1,GA,ga,2014,3,9,120,Black,65.4534208773432,0,1,1,0,1,0,1
0,16.9828494778193,0,0,1,GA,ga,2014,4,9,123,Black,74.2287055667337,0,1,1,0,1,0,1
100,58.4602921577338,1,1,0,GA,ga,2014,3,9,126,Black,35.957874931403,0,1,1,0,1,0,1
100,54.544795592925496,1,1,0,GA,ga,2014,1,9,128,Black,43.007635063303404,0,1,1,0,1,0,1
0,27.083487848896098,0,0,1,GA,ga,2014,2,9,129,Black,69.4331133031719,0,1,1,0,1,0,1
0,19.492939506388097,0,0,1,GA,ga,2014,5,9,13,Black,68.2539287226359,0,1,1,0,1,0,1
0,31.425692695214103,0,0,1,GA,ga,2014,2,9,130,Black,63.919395465995,0,1,1,0,1,0,1
0,24.743571046619,0,0,1,GA,ga,2014,1,9,131,Black,72.3931748578095,0,1,1,0,1,0,1
0,18.2559706062462,0,0,1,GA,ga,2014,2,9,133,Black,76.7813839559094,0,1,1,0,1,0,1
0,51.7531346197162,1,0,1,GA,ga,2014,2,9,137,Black,43.6218935355507,0,1,1,0,1,0,1
100,62.5727499480358,1,1,0,GA,ga,2014,2,9,142,Black,33.4104136354188,0,1,1,0,1,0,1
100,57.5408947575877,1,1,0,GA,ga,2014,2,9,143,Black,38.192254631454496,0,1,1,0,1,0,1
18.219084491004327,27.359258254629697,1,0,1,GA,ga,2014,2,9,144,Black,68.9492762557641,0,1,1,0,1,0,1
0,33.8072864136184,0,0,1,GA,ga,2014,2,9,148,Black,61.944355612408096,0,1,1,0,1,0,1
32.67486098917178,32.3181049069374,0,0,1,GA,ga,2014,2,9,150,Black,64.1435254304768,0,1,1,0,1,0,1
0,22.9183406990759,0,0,1,GA,ga,2014,2,9,152,Black,73.1794897549217,0,1,1,0,1,0,1
0,59.0136349013882,0,0,1,GA,ga,2014,2,9,153,Black,36.5643017990151,0,1,1,0,1,0,1
100,58.604213601366595,1,1,0,GA,ga,2014,1,9,154,Black,38.9522937142574,0,1,1,0,1,0,1
0,27.462420382165597,0,0,1,GA,ga,2014,2,9,159,Black,69.3503184713376,0,1,1,0,1,0,1
100,47.2694132217886,1,1,0,GA,ga,2014,3,9,163,Black,45.930409179071304,0,1,1,0,1,0,1
20.212964112753014,23.6212747905398,0,0,1,GA,ga,2014,5,9,164,Black,64.6224414041786,0,1,1,0,1,0,1
100,51.5292648965285,1,1,0,GA,ga,2014,3,9,165,Black,42.408892303260195,0,1,1,0,1,0,1
0,20.8488496658675,0,0,1,GA,ga,2014,4,9,170,Black,72.0808039585778,0,1,1,0,1,0,1
67.32370225269344,50.279477665879604,1,1,0,GA,ga,2014,3,9,177,Black,43.1094299619332,0,1,1,0,1,0,1
0,27.381976910970003,0,0,1,GA,ga,2014,3,8,20,Black,65.8921219733445,0,1,1,0,1,0,1
0,18.984104776339798,0,0,1,GA,ga,2014,3,8,24,Black,74.0834013446815,0,1,1,0,1,0,1
18.149132405815227,28.4660514711897,0,0,1,GA,ga,2014,2,8,25,Black,66.8813158540485,0,1,1,0,1,0,1
68.29494710222635,57.495181217809,1,1,0,GA,ga,2014,2,8,26,Black,38.4451922773091,0,1,1,0,1,0,1
0,12.656615502932,0,0,1,GA,ga,2014,3,8,31,Black,80.3978274105169,0,1,1,0,1,0,1
10.21005329710524,11.8210481058616,0,0,1,GA,ga,2014,2,9,32,Black,84.1183776811733,0,1,1,0,1,0,1
14.166475051736036,20.695766168188,0,0,1,GA,ga,2014,2,9,33,Black,74.9732957855894,0,1,1,0,1,0,1
100,60.9354253699925,1,1,0,GA,ga,2014,6,8,34,Black,21.2320671006185,0,1,1,0,1,0,1
20.246853394788154,20.7936546794291,0,0,1,GA,ga,2014,6,9,37,Black,59.5192048764964,0,1,1,0,1,0,1
100,41.300098992309096,1,1,0,GA,ga,2014,5,9,38,Black,46.1684899865472,0,1,1,0,1,0,1
100,59.916107984082004,1,1,1,GA,ga,2014,5,8,39,Black,28.9728605743376,0,1,1,0,1,0,1
100,68.80245281690691,1,1,0,GA,ga,2014,5,8,44,Black,19.2392826136266,0,1,1,0,1,0,1
16.28720262244004,14.0155031563312,0,0,1,GA,ga,2014,5,8,47,Black,74.7462557247184,0,1,1,0,1,0,1
0,20.6604118435482,0,0,1,GA,ga,2014,6,9,51,Black,63.942975508712095,0,1,1,0,1,0,1
100,59.0661144502248,1,1,0,GA,ga,2014,5,9,53,Black,30.041921309157,0,1,1,0,1,0,1
93.56089438629877,56.20903375395731,1,1,0,GA,ga,2014,4,9,58,Black,35.947741561510696,0,1,1,0,1,0,1
100,65.6311391675616,1,1,0,GA,ga,2014,6,9,60,Black,15.475286167063901,0,1,1,0,1,0,1
100,60.214340392957396,1,1,0,GA,ga,2014,4,9,64,Black,31.9698902781322,0,1,1,0,1,0,1
12.079940784603998,13.618122038487602,0,0,1,GA,ga,2014,2,9,69,Black,81.6797214969539,0,1,1,0,1,0,1
100,58.747786127997706,1,1,0,GA,ga,2014,3,9,84,Black,34.4310947297879,0,1,1,0,1,0,1
22.831350792232826,60.66046966731899,0,0,1,GA,ga,2014,4,9,86,Black,29.840998043052803,0,1,1,0,1,0,1
100,65.464171386358,1,1,0,GA,ga,2014,5,9,87,Black,23.1888697365181,0,1,1,0,1,0,1
100,62.219418723667594,1,1,0,GA,ga,2014,2,9,89,Black,32.9032872342958,0,1,1,0,1,0,1
100,66.80899444163721,1,1,0,GA,ga,2014,2,9,90,Black,28.678625568468902,0,1,1,0,1,0,1
100,66.0974658869396,1,1,0,GA,ga,2014,5,9,92,Black,21.8063677712801,0,1,1,0,1,0,1
87.20379146919431,22.0916517408589,1,1,0,IA,ia,2014,3,9,62,Black,70.9885981390066,0,0,0,0,0,0,1
81.4380071244805,51.1252275165439,1,1,1,IL,il,2014,6,9,10,Black,33.4241390532901,0,0,0,0,0,0,1
59.88970428590039,41.9824962905213,1,1,0,IL,il,2014,2,9,114,Black,53.857857807509504,0,0,0,0,0,0,1
0,11.239089667307201,0,0,1,IL,il,2014,2,9,118,Black,84.5796772625194,0,0,0,0,0,0,1
100,56.9765008086766,1,1,0,IL,il,2014,5,8,15,Black,32.0698950306029,0,0,0,0,0,0,1
18.136970093912087,14.2785901294815,0,0,1,IL,il,2014,5,8,18,Black,75.3474510362679,0,0,0,0,0,0,1
18.608329957366358,10.4416712400678,0,0,1,IL,il,2014,6,9,18,Black,73.586819060345,0,0,0,0,0,0,1
100,57.9492572312676,1,1,0,IL,il,2014,4,9,27,Black,33.1701538721882,0,0,0,0,0,0,1
50,52.83002535089349,0,0,0,IL,il,2014,4,9,28,Black,37.2225313794596,1,0,0,0,0,0,1
100,51.3974372501436,1,1,0,IL,il,2014,6,8,3,Black,30.9898123072955,0,0,0,0,0,0,1
100,52.2731916632611,1,1,0,IL,il,2014,6,9,32,Black,30.059767061708197,0,0,0,0,0,0,1
22.34840518752191,12.949821692302098,0,0,1,IL,il,2014,2,8,48,Black,83.8868676680715,0,0,0,0,0,0,1
100,52.1745467592022,1,1,1,IL,il,2014,5,9,5,Black,35.042773373995104,0,0,0,0,0,0,1
60.03584820594025,33.159525800580504,1,1,1,IL,il,2014,3,8,57,Black,61.23518126813911,0,0,0,0,0,0,1
21.796392164017426,10.4788251719324,0,0,1,IL,il,2014,6,9,61,Black,69.9066652877605,0,0,0,0,0,0,1
18.96364086074697,24.4704645733772,0,0,1,IL,il,2014,2,9,96,Black,71.3042521725314,0,0,0,0,0,0,1
20.927601809954748,14.8832762329695,0,0,1,IN,in,2014,5,9,100,Black,74.1634132738427,0,0,0,0,0,0,1
23.30305324249306,10.3152436059979,0,0,1,IN,in,2014,2,8,25,Black,85.00138222929749,0,0,0,0,0,0,1
16.176698928626884,10.1360262255548,0,0,1,IN,in,2014,2,9,34,Black,85.0145069520329,0,0,0,0,0,0,1
18.08364896446128,12.2005736326773,0,0,1,IN,in,2014,2,9,36,Black,82.9571753535753,0,0,0,0,0,0,1
17.822758114799193,17.0234006868461,0,0,1,IN,in,2014,2,9,77,Black,78.264515613768907,0,0,0,0,0,0,1
25.039219908333077,13.275885027297498,0,0,1,IN,in,2014,5,9,87,Black,76.3415701268809,0,0,0,0,0,0,1
0,11.5260595586841,0,0,1,IN,in,2014,4,9,89,Black,81.02172859280489,0,0,0,0,0,0,1
20.330053951126626,15.573714905737098,0,0,1,KY,ky,2014,2,9,3,Black,80.3065238030652,0,1,0,1,0,0,1
