NOLA,year,run,win,M_raw,M,C,incumb_ran,unopposed,city_type,city_council,woman_run,woman_win,num_black_cand,M_t2,M_t3,educ_baplus_black,educ_baplus_white,new_electiontime,white_over65,density
0,1998,0,0,-50,0,24.384313583374023,1,1,Rural,AtLarge,0,0,0,0,NA,3.809523820877075,9.574932098388672,0,35.599998474121094,157.736572265625
0,2002,0,0,-50,0,21.844085693359375,1,1,Rural,AtLarge,0,0,0,0,0,3.809523820877075,9.32869815826416,0,35.599998474121094,156.5925750732422
0,2006,0,0,-50,0,20.714326858520508,1,0,Rural,AtLarge,0,0,0,0,0,1.9047619104385376,9.27264404296875,0,36.79999923706055,153.060546875
0,2010,0,0,-40.80882263183594,9.1911773681640625,19.584569931030273,1,0,Rural,AtLarge,0,0,0,0,0,0,9.21658992767334,0,38,149.52850341796875
0,2014,0,0,-32.80423355102539,17.19576644897461,19.584569931030273,1,1,Rural,AtLarge,0,0,0,9.1911773681640625,0,0,7.638888835906982,1,38,149.52850341796875
0,1992,1,1,-26.077266693115234,23.922733306884766,60.502685546875,0,0,Suburban,District,1,0,2,NA,NA,8.072271347045898,9.02090072631836,1,593.79998779296875,3098.169921875
0,1996,1,0,31.305858612060547,81.30585861206055,64.81412506103516,1,0,Suburban,District,1,0,2,23.922733306884766,NA,6.927094459533691,13.564078330993652,1,591.4000244140625,3042.515869140625
0,2000,1,1,-0.7219734191894531,49.27802658081055,69.12557220458984,1,0,Suburban,District,1,0,2,81.30585861206055,23.922733306884766,5.781917095184326,18.107255935668945,1,589,2986.862060546875
0,2004,1,1,1.3169059753417969,51.3169059753418,71.87340545654297,0,0,Suburban,District,1,0,4,49.27802658081055,81.30585861206055,7.385568141937256,22.779247283935547,1,543.4000244140625,2577.91796875
0,2008,1,1,8.413597106933594,58.413597106933594,74.6212387084961,1,0,Suburban,District,1,0,3,51.3169059753418,49.27802658081055,8.989219665527344,27.45123863220215,1,497.79998779296875,2168.973876953125
0,2012,1,1,27.619047164916992,77.61904716491699,74.6212387084961,1,0,Suburban,District,1,0,2,58.413597106933594,51.3169059753418,8.116385459899902,27.402402877807617,1,475,1964.501953125
0,1994,0,0,-50,0,1.01694917678833,1,1,Rural,AtLarge,0,0,0,NA,NA,0,28.942955017089844,1,16.200000762939453,144.36326599121094
0,1998,0,0,-50,0,2.03389835357666,1,1,Rural,AtLarge,0,0,0,0,NA,0,35.807987213134766,0,17.399999618530273,153.4686279296875
0,2002,0,0,-50,0,2.45943021774292,1,1,Rural,AtLarge,0,0,0,0,0,0,37.611915588378906,0,17.799999237060547,164.33502197265625
0,2006,0,0,-50,0,2.2935450077056885,1,1,Rural,AtLarge,0,0,0,0,0,0,34.354740142822266,0,17.399999618530273,176.96246337890625
0,2010,0,0,-50,0,2.127659559249878,1,1,Rural,AtLarge,0,0,0,0,0,0,31.09756088256836,0,17,189.58990478515625
0,2014,0,0,-50,0,2.127659559249878,1,1,Rural,AtLarge,0,0,0,0,0,0,38.709678649902344,1,17,189.58990478515625
0,1994,0,0,-50,0,18.862564086914062,1,0,Suburban,AtLarge,1,1,0,NA,NA,7.252747058868408,7.222079753875732,1,89.4000015258789,260.1258544921875
0,1998,0,0,-38.38028335571289,11.61971664428711,17.702503204345703,0,1,Suburban,AtLarge,1,1,0,0,NA,9.743589401245117,7.620630264282227,0,81.80000305175781,255.01194763183594
0,2002,0,0,-50,0,16.974262237548828,0,1,Suburban,AtLarge,1,0,0,11.61971664428711,0,10.63331413269043,7.806944847106934,0,81.19999694824219,251.1154022216797
0,2003,0,0,-50,0,16.900156021118164,1,0,Suburban,AtLarge,1,0,0,0,11.61971664428711,10.455465316772461,7.800464153289795,1,82.80000305175781,250.4456024169922
0,2006,0,0,-35.283687591552734,14.716312408447266,16.677839279174805,1,1,Suburban,AtLarge,1,0,0,0,0,9.921919822692871,7.7810235023498535,0,87.5999984741211,248.4362030029297
0,2010,0,0,-50,0,16.381418228149414,1,1,Suburban,AtLarge,1,0,0,14.716312408447266,0,9.210526466369629,7.755102157592773,0,94,245.7570037841797
0,2014,0,0,-50,0,16.381418228149414,0,1,Suburban,AtLarge,1,0,0,0,14.716312408447266,2.830188751220703,9.746588706970215,1,94,245.7570037841797
0,1992,0,0,-50,0,0.1900237500667572,0,1,Rural,AtLarge,0,0,0,NA,NA,0,14.288725852966309,0,69.4000015258789,291.0389709472656
0,1996,0,0,-50,0,0.570071280002594,0,1,Rural,AtLarge,0,0,0,0,NA,0,15.247129440307617,0,66.19999694824219,303.39447021484375
0,2000,0,0,-50,0,0.9501187801361084,1,1,Rural,AtLarge,0,0,0,0,0,0,16.205533981323242,0,63,315.75
0,2004,0,0,-50,0,0.570071280002594,1,1,Rural,AtLarge,0,0,0,0,0,0,19.866178512573242,0,67.80000305175781,321.75335693359375
0,2008,0,0,-50,0,0.1900237500667572,0,0,Rural,AtLarge,0,0,0,0,0,0,23.52682113647461,0,72.5999984741211,327.7567138671875
0,2009,0,0,-35.517242431640625,14.482757568359375,0.0950118750333786,0,1,Rural,AtLarge,0,0,0,0,0,0,24.44198226928711,0,73.80000305175781,329.257568359375
0,2012,0,0,-50,0,0.0950118750333786,1,1,Rural,AtLarge,0,0,0,14.482757568359375,0,0,21.602787017822266,0,75,330.7583923339844
0,2016,0,0,-50,0,0.0950118750333786,0,1,Rural,AtLarge,0,0,0,0,14.482757568359375,0,21.602787017822266,0,75,330.7583923339844
0,1994,0,0,-50,0,31.530071258544922,1,0,Rural,District,1,0,0,NA,NA,1.0389610528945923,17.55767822265625,0,124.19999694824219,601.60675048828125
0,1998,0,0,-25.158227920532227,24.841772079467773,33.76002502441406,0,0,Rural,District,1,1,0,0,NA,2.0779221057891846,20.58751106262207,0,123.4000015258789,574.908447265625
0,2002,0,0,-37.364620208740234,12.635379791259766,36.8906364440918,1,1,Rural,District,1,1,0,24.841772079467773,0,5.356610298156738,20.88455581665039,0,119.19999694824219,555.01446533203125
0,2006,0,0,-50,0,40.921905517578125,1,1,Rural,District,1,1,0,12.635379791259766,24.841772079467773,10.87502670288086,18.44881248474121,0,111.5999984741211,541.9248046875
0,2010,1,0,-50,0,44.95317459106445,0,0,Rural,District,1,0,1,0,12.635379791259766,16.393442153930664,16.013071060180664,1,104,528.8350830078125
0,2012,0,0,-25.931676864624023,24.068323135375977,44.95317459106445,0,1,Rural,District,1,0,0,0,0,9.345794677734375,19.572954177856445,1,104,528.8350830078125
0,2014,0,0,-50,0,44.95317459106445,1,0,Rural,District,1,0,0,24.068323135375977,0,9.345794677734375,19.572954177856445,1,104,528.8350830078125
0,1992,0,0,-50,0,4.529644012451172,1,0,Suburban,AtLarge,0,0,0,NA,NA,3.6363635063171387,4.866994857788086,1,43,66.24536895751953
0,1996,0,0,-29.32330894470215,20.67669105529785,7.264822006225586,1,1,Suburban,AtLarge,0,0,0,0,NA,10.909090995788574,9.083744049072266,1,45,70.012603759765625
0,2000,0,0,-50,0,10,0,1,Suburban,AtLarge,1,1,0,20.67669105529785,0,18.18181800842285,13.300492286682129,0,47,73.77983856201172
0,2004,0,0,-50,0,9.369963645935059,0,0,Suburban,AtLarge,1,0,0,0,20.67669105529785,10.909090995788574,15.387702941894531,0,40.599998474121094,71.9935073852539
0,2008,0,0,-28.911563873291016,21.088436126708984,8.739927291870117,1,1,Suburban,AtLarge,1,0,0,0,0,3.6363635063171387,17.474912643432617,1,34.20000076293945,70.207183837890625
0,2012,0,0,-50,0,8.739927291870117,1,1,Suburban,AtLarge,1,0,0,21.088436126708984,0,20,10,1,31,69.31401824951172
0,1990,0,0,-30.29871940612793,19.70128059387207,26.34812355041504,1,0,Suburban,Mixed,1,1,0,NA,NA,0,3.8851351737976074,1,139,618.372314453125
0,1994,0,0,-29.192546844482422,20.807453155517578,25.90456771850586,1,0,Suburban,Mixed,1,0,0,19.70128059387207,NA,0.3448275923728943,5.1502299308776855,1,141,631.578857421875
0,1998,0,0,-31.74342155456543,18.25657844543457,25.46101188659668,1,0,Suburban,Mixed,1,0,0,20.807453155517578,19.70128059387207,0.6896551847457886,6.415325164794922,1,143,644.785400390625
0,2002,0,0,-29.293628692626953,20.706371307373047,25.40117835998535,1,1,Suburban,Mixed,1,0,0,18.25657844543457,20.807453155517578,1.2778904438018799,6.401240825653076,0,148,645.52386474609375
0,2006,0,0,-50,0,25.72506332397461,1,1,Suburban,Mixed,1,0,0,20.706371307373047,18.25657844543457,2.1095333099365234,5.107977390289307,0,156,633.7943115234375
0,2007,0,0,-50,0,25.8060359954834,1,0,Suburban,Mixed,1,1,0,0,20.706371307373047,2.317444086074829,4.784661293029785,1,158,630.86187744140625
0,2010,0,0,-30.353429794311523,19.646570205688477,26.0489501953125,1,0,Suburban,Mixed,1,0,0,0,0,2.941176414489746,3.814713954925537,1,164,622.064697265625
0,2014,0,0,-30.834915161132812,19.165084838867188,26.0489501953125,1,0,Suburban,Mixed,1,0,0,19.646570205688477,0,2.654867172241211,6.657963275909424,1,164,622.064697265625
0,1994,1,1,50,100,95.324951171875,1,1,Rural,AtLarge,0,0,1,NA,NA,12.317156791687012,23.88888931274414,1,3,1666.8931884765625
0,1998,1,1,50,100,95.1629638671875,1,1,Rural,AtLarge,0,0,1,100,NA,13.629528045654297,22.77777671813965,0,5,1575.10107421875
0,2002,1,1,50,100,93.98944854736328,1,0,Rural,AtLarge,0,0,2,100,100,12.75600528717041,0,0,5.199999809265137,1470.268310546875
0,2006,1,1,34.507041931152344,84.50704193115234,91.804412841796875,0,0,Rural,AtLarge,0,0,3,100,100,9.696586608886719,0,0,3.5999999046325684,1352.3951416015625
0,2010,1,1,29.457365036010742,79.45736503601074,89.61937713623047,1,0,Rural,AtLarge,0,0,2,84.50704193115234,100,6.637167930603027,0,0,2,1234.52197265625
0,2014,1,1,39.150943756103516,89.15094375610352,89.61937713623047,0,1,Rural,AtLarge,0,0,1,79.45736503601074,84.50704193115234,4.918032646179199,0,1,2,1234.52197265625
0,2015,1,0,50,100,89.61937713623047,1,0,Rural,AtLarge,0,0,1,89.15094375610352,79.45736503601074,4.918032646179199,0,1,2,1234.52197265625
0,1988,0,0,-50,0,0,0,1,Rural,AtLarge,0,0,0,NA,NA,0,7.668779373168945,1,28.799999237060547,818.51531982421875
0,1992,0,0,-50,0,0.6315789818763733,1,1,Rural,AtLarge,0,0,0,0,NA,0,7.699804782867432,1,30.799999237060547,804.85052490234375
0,1993,0,0,-50,0,0.9473684430122375,0,1,Rural,AtLarge,0,0,0,0,0,0,8.589180946350098,0,32.20000076293945,798.01812744140625
0,1994,0,0,-50,0,1.2631579637527466,0,1,Rural,AtLarge,0,0,0,0,0,0,9.478557586669922,0,33.599998474121094,791.18572998046875
0,1996,0,0,-50,0,1.894736886024475,1,1,Rural,AtLarge,0,0,0,0,0,0,11.257309913635254,1,36.400001525878906,777.5208740234375
0,1998,0,0,-50,0,2.526315927505493,0,1,Rural,AtLarge,1,1,0,0,0,0,13.036062240600586,0,39.20000076293945,763.8560791015625
0,2000,0,0,-50,0,3.1578948497772217,1,1,Rural,AtLarge,1,1,0,0,0,0,14.814814567565918,0,42,750.1912841796875
0,2004,0,0,-50,0,8.316755294799805,0,1,Rural,AtLarge,1,0,0,0,0,0,15.61302661895752,0,44.79999923706055,801.5552978515625
0,2008,0,0,-50,0,13.475615501403809,1,1,Rural,AtLarge,1,0,0,0,0,0,16.411239624023438,1,47.599998474121094,852.91937255859375
0,2012,0,0,-50,0,13.475615501403809,0,1,Rural,AtLarge,1,0,0,0,0,0,18.18181800842285,1,49,878.60137939453125
0,1994,0,0,-33.910892486572266,16.089107513427734,6.2349138259887695,1,1,Rural,AtLarge,0,0,0,NA,NA,6.666666507720947,12.219563484191895,1,53,297.1700439453125
0,1997,0,0,-50,0,5.295157432556152,0,0,Rural,AtLarge,0,0,0,16.089107513427734,NA,3.3333332538604736,11.282196044921875,0,54.5,325.5165710449219
0,1998,0,0,-40.26217269897461,9.73782730102539,4.981904983520508,1,1,Rural,AtLarge,0,0,0,0,16.089107513427734,2.222222089767456,10.96973991394043,0,55,334.9654235839844
0,2002,0,0,-50,0,3.597102403640747,0,1,Rural,AtLarge,0,0,0,9.73782730102539,0,0,11.86248779296875,0,55.599998474121094,347.7821350097656
0,2006,0,0,-50,0,2.0805060863494873,1,1,Rural,AtLarge,0,0,0,0,9.73782730102539,0,14.897809028625488,0,54.79999923706055,335.6202392578125
0,2010,0,0,-50,0,0.5639097690582275,1,0,Rural,AtLarge,0,0,0,0,0,0,17.933130264282227,0,54,323.45831298828125
0,2014,0,0,-32.01970291137695,17.980297088623047,0.5639097690582275,1,0,Rural,AtLarge,1,0,0,0,0,0,10.216718673706055,1,54,323.45831298828125
0,2015,0,0,-26.72064781188965,23.27935218811035,0.5639097690582275,0,0,Rural,AtLarge,1,0,0,17.980297088623047,0,0,10.216718673706055,1,54,323.45831298828125
0,1994,0,0,-29.287790298461914,20.712209701538086,40.58748245239258,0,0,Rural,Mixed,1,0,0,NA,NA,3.3225138187408447,9.148114204406738,0,124.19999694824219,770.56866455078125
0,1998,0,0,-26.41196060180664,23.58803939819336,39.59313201904297,0,0,Rural,Mixed,1,0,0,20.712209701538086,NA,3.289322853088379,9.9459228515625,0,125.4000015258789,766.9296875
0,2002,0,0,-32.3979606628418,17.602039337158203,38.847686767578125,1,0,Rural,Mixed,1,0,0,23.58803939819336,20.712209701538086,4.18814754486084,10.524382591247559,0,128,749.23779296875
0,2003,0,0,-37.406715393066406,12.593284606933594,38.72355270385742,0,0,Rural,Mixed,1,1,0,17.602039337158203,23.58803939819336,4.645857810974121,10.614160537719727,1,129,741.30157470703125
0,2006,0,0,-38.807533264160156,11.192466735839844,38.35114669799805,1,1,Rural,Mixed,1,1,0,12.593284606933594,17.602039337158203,6.018988609313965,10.883493423461914,0,132,717.49298095703125
0,2010,0,0,-50,0,37.854610443115234,1,1,Rural,Mixed,1,1,0,11.192466735839844,12.593284606933594,7.849829196929932,11.242603302001953,0,136,685.74810791015625
0,2014,0,0,-50,0,37.854610443115234,1,0,Rural,Mixed,1,0,0,0,11.192466735839844,2.816901445388794,5.980861186981201,1,136,685.74810791015625
0,1994,0,0,-29.032258987426758,20.967741012573242,48.95499038696289,0,0,Rural,AtLarge,0,0,0,NA,NA,0,7.8466668128967285,0,56.79999923706055,876.14422607421875
0,1998,0,0,-24.493927001953125,25.506072998046875,58.353599548339844,1,0,Rural,AtLarge,0,0,0,20.967741012573242,NA,0,8.748888969421387,0,49.599998474121094,1084.422119140625
0,2000,0,0,-26.363636016845703,23.636363983154297,63.05290603637695,0,0,Rural,AtLarge,1,1,0,25.506072998046875,20.967741012573242,0,9.199999809265137,1,46,1188.56103515625
0,2002,0,0,-29.377431869506836,20.622568130493164,60.53600311279297,1,0,Rural,AtLarge,1,1,0,23.636363983154297,25.506072998046875,0.2688172161579132,7.8299736976623535,0,48.599998474121094,1127.7451171875
0,2006,0,0,-30.645160675048828,19.354839324951172,55.502193450927734,1,0,Rural,AtLarge,1,0,0,20.622568130493164,23.636363983154297,0.8064516186714172,5.089921474456787,0,53.79999923706055,1006.1134033203125
0,2010,0,0,-34.79999923706055,15.200000762939453,50.4683837890625,1,1,Rural,AtLarge,1,0,0,19.354839324951172,20.622568130493164,1.3440860509872437,2.3498694896698,0,59,884.48162841796875
0,2014,0,0,-50,0,50.4683837890625,0,1,Rural,AtLarge,1,1,0,15.200000762939453,19.354839324951172,1.5306122303009033,6.459948539733887,1,59,884.48162841796875
0,1994,0,0,-27.214685440063477,22.785314559936523,7.059089660644531,0,0,Rural,Mixed,0,0,0,NA,NA,5.882352828979492,11.030054092407227,1,414.79998779296875,1549.6844482421875
0,1998,0,0,-29.419086456298828,20.580913543701172,6.498739242553711,1,0,Rural,Mixed,0,0,0,22.785314559936523,NA,11.764705657958984,11.507699012756348,0,361.6000061035156,1485.694091796875
0,2002,0,0,-26.062091827392578,23.937908172607422,5.911464214324951,0,0,Rural,Mixed,0,0,0,20.580913543701172,22.785314559936523,11.764705657958984,12.050116539001465,0,327.6000061035156,1403.63623046875
0,2006,0,0,-28.79227066040039,21.20772933959961,5.29726505279541,1,1,Rural,Mixed,0,0,0,23.937908172607422,20.580913543701172,5.882352828979492,12.657306671142578,0,312.79998779296875,1303.5106201171875
0,2010,0,0,-50,0,4.683065414428711,1,1,Rural,Mixed,0,0,0,21.20772933959961,23.937908172607422,0,13.264495849609375,0,298,1203.385009765625
0,2014,0,0,-50,0,4.683065414428711,1,0,Rural,Mixed,0,0,0,0,21.20772933959961,0,14.839241981506348,0,298,1203.385009765625
0,1992,0,0,-50,0,0,0,1,Rural,Mixed,0,0,0,NA,NA,0,1.7162926197052002,1,20.600000381469727,182.6444091796875
0,1996,0,0,-50,0,0,0,0,Rural,Mixed,1,1,0,0,NA,0,1.7590471506118774,1,23.799999237060547,192.70045471191406
0,2000,0,0,-28.409090042114258,21.590909957885742,0,0,1,Rural,Mixed,1,1,0,0,0,0,1.8018018007278442,0,27,202.75650024414062
0,2004,0,0,-50,0,4.387096881866455,1,0,Rural,Mixed,1,0,0,21.590909957885742,0,0,1.0810810327529907,0,24.600000381469727,183.91458129882812
0,2007,0,0,-37.5,12.5,7.677419185638428,0,1,Rural,Mixed,1,1,0,0,21.590909957885742,0,0.5405405163764954,1,22.799999237060547,169.78314208984375
0,2008,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed,1,1,0,12.5,0,0,0.36036035418510437,1,22.200000762939453,165.07266235351562
0,2012,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed,1,0,0,0,12.5,0,4.166666507720947,1,21,155.65170288085937
0,2014,0,0,-50,0,8.77419376373291,0,1,Rural,Mixed,1,1,0,0,0,0,4.166666507720947,1,21,155.65170288085937
0,1992,0,0,-50,0,3.304175615310669,1,1,Suburban,AtLarge,0,0,0,NA,NA,0,14.817583084106445,1,94.4000015258789,405.55328369140625
0,1994,0,0,-50,0,3.6553311347961426,1,1,Suburban,AtLarge,0,0,0,0,NA,0,14.559788703918457,1,91.80000305175781,412.19378662109375
0,1998,0,0,-50,0,4.35764217376709,1,1,Suburban,AtLarge,0,0,0,0,0,0,14.044200897216797,0,86.5999984741211,425.47479248046875
0,2002,0,0,-50,0,4.441954135894775,0,1,Suburban,AtLarge,1,1,0,0,0,3.75,13.03240966796875,0,86,441.0810241699219
0,2005,0,0,-50,0,4.041687965393066,0,1,Suburban,AtLarge,1,0,0,0,0,9.375,11.901413917541504,0,89,454.5296630859375
0,2006,0,0,-50,0,3.908266067504883,1,1,Suburban,AtLarge,1,0,0,0,0,11.25,11.524415016174316,0,90,459.01251220703125
0,2010,0,0,-50,0,3.3745782375335693,0,0,Suburban,AtLarge,1,0,0,0,0,18.75,10.016420364379883,0,94,476.9440002441406
0,2014,0,0,-39.38848876953125,10.61151123046875,3.3745782375335693,1,0,Suburban,AtLarge,1,0,0,0,0,6.896551609039307,11.5768461227417,1,94,476.9440002441406
0,1994,0,0,-26.174137115478516,23.825862884521484,28.137300491333008,0,0,Suburban,Mixed,1,0,0,NA,NA,7.182362079620361,12.08755111694336,0,1372.800048828125,2428.46923828125
0,1996,0,0,-26.04366683959961,23.95633316040039,28.727182388305664,0,0,Suburban,Mixed,1,0,0,23.825862884521484,NA,7.00241231918335,12.249553680419922,1,1405.199951171875,2438.845947265625
0,1998,0,0,-31.000207901000977,18.999792098999023,29.317066192626953,1,1,Suburban,Mixed,1,0,0,23.95633316040039,23.825862884521484,6.82246208190918,12.411555290222168,0,1437.5999755859375,2449.222412109375
0,2002,0,0,-50,0,30.451812744140625,1,0,Suburban,Mixed,1,1,0,18.999792098999023,23.95633316040039,7.293677806854248,13.118979454040527,0,1430.5999755859375,2373.068115234375
0,2006,0,0,-28.11845588684082,21.88154411315918,31.54154396057129,0,0,Suburban,Mixed,1,0,0,0,18.999792098999023,8.596009254455566,14.209823608398437,0,1351.800048828125,2200.006103515625
0,2010,0,0,-26.21538543701172,23.78461456298828,32.63127517700195,1,0,Suburban,Mixed,1,0,0,21.88154411315918,0,9.898341178894043,15.300667762756348,1,1273,2026.9439697265625
0,2014,0,0,-34.63892364501953,15.361076354980469,32.63127517700195,0,1,Suburban,Mixed,1,0,0,23.78461456298828,21.88154411315918,4.079696178436279,12.421493530273438,1,1273,2026.9439697265625
0,2016,0,0,-50,0,32.63127517700195,0,0,Suburban,Mixed,1,0,0,15.361076354980469,23.78461456298828,4.079696178436279,12.421493530273438,0,1273,2026.9439697265625
0,1992,0,0,-50,0,30.035560607910156,0,1,Rural,Mixed,0,0,0,NA,NA,3.0188679695129395,15.337821960449219,1,28.200000762939453,283.9089660644531
0,1994,0,0,-50,0,28.97571563720703,1,1,Rural,Mixed,0,0,0,0,NA,2.264150857925415,14.436327934265137,1,29.399999618530273,289.96856689453125
0,1998,0,0,-50,0,26.85602378845215,1,0,Rural,Mixed,0,0,0,0,0,0.7547169923782349,12.633338928222656,0,31.799999237060547,302.0877990722656
0,2002,0,0,-37.16814041137695,12.831859588623047,25.54016876220703,0,1,Rural,Mixed,0,0,0,0,0,2.692307710647583,10.27719497680664,0,35,307.2121276855469
0,2006,0,0,-50,0,25.028148651123047,0,1,Rural,Mixed,0,0,0,12.831859588623047,0,8.076923370361328,7.367896556854248,0,39,305.341552734375
0,2010,0,0,-50,0,24.516128540039063,1,1,Rural,Mixed,0,0,0,0,12.831859588623047,13.461538314819336,4.458598613739014,0,43,303.47100830078125
0,2014,0,0,-50,0,24.516128540039063,1,1,Rural,Mixed,0,0,0,0,0,17.80821990966797,5.660377502441406,1,43,303.47100830078125
0,1992,1,1,-50,0,54.912391662597656,1,0,Rural,District,0,0,1,NA,NA,6.3664140701293945,17.397266387939453,1,454.3999938964844,622.49591064453125
0,1996,1,1,2.5641021728515625,52.56410217285156,59.2182731628418,1,0,Rural,District,0,0,1,0,NA,6.257136821746826,20.099599838256836,1,435.20001220703125,657.08404541015625
0,2000,1,1,5.112400054931641,55.11240005493164,63.5241584777832,1,0,Rural,District,1,0,2,52.56410217285156,0,6.147860050201416,22.80193328857422,0,416,691.67218017578125
0,2004,1,1,16.79721450805664,66.79721450805664,64.93315124511719,1,0,Rural,District,1,0,3,55.11240005493164,52.56410217285156,7.786276817321777,20.916399002075195,0,387.20001220703125,682.13726806640625
0,2008,1,0,33.238956451416016,83.23895645141602,66.342132568359375,0,0,Rural,District,1,0,4,66.79721450805664,55.11240005493164,9.424694061279297,19.030864715576172,1,358.3999938964844,672.60235595703125
0,2012,1,0,-13.66328239440918,36.33671760559082,66.342132568359375,1,0,Rural,District,1,0,1,83.23895645141602,66.79721450805664,7.441471576690674,14.326647758483887,1,344,667.83489990234375
0,1992,1,1,19.109947204589844,69.10994720458984,37.94538116455078,1,1,Rural,AtLarge,1,0,1,NA,NA,7.455938816070557,6.7179484367370605,1,19.600000381469727,698.92352294921875
0,1996,1,1,50,100,45.15690231323242,1,1,Rural,AtLarge,1,0,1,69.10994720458984,NA,4.590038299560547,6.692307472229004,1,22.799999237060547,810.272216796875
0,2000,1,1,50,100,52.3684196472168,1,0,Rural,AtLarge,1,0,1,100,69.10994720458984,1.7241379022598267,6.666666507720947,0,26,921.6209716796875
0,2004,1,1,14.179105758666992,64.17910575866699,53.79572296142578,1,1,Rural,AtLarge,1,0,1,100,100,12.223294258117676,4,0,24,919.3297119140625
0,2006,0,0,50,100,54.50937271118164,0,1,Rural,AtLarge,1,1,0,64.17910575866699,100,17.472871780395508,2.6666665077209473,0,23,918.18414306640625
0,2008,1,1,-50,0,55.223026275634766,0,1,Rural,AtLarge,1,0,1,100,64.17910575866699,22.722450256347656,1.3333332538604736,1,22,917.03851318359375
0,2012,1,1,50,100,55.223026275634766,1,1,Rural,AtLarge,1,0,1,0,100,25.133689880371094,0,1,21,915.89288330078125
0,1992,1,0,-4.468664169311523,45.53133583068848,69.40674591064453,1,0,Rural,District,1,0,1,NA,NA,5.008955478668213,20.143598556518555,0,304.6000061035156,2403.6455078125
0,1996,1,1,-1.8157196044921875,48.18428039550781,72.14629364013672,1,0,Rural,District,1,1,1,45.53133583068848,NA,5.21876335144043,19.133495330810547,0,305.79998779296875,2312.183349609375
0,2000,1,0,9.26315689086914,59.26315689086914,74.8858413696289,0,0,Rural,District,1,0,3,48.18428039550781,45.53133583068848,5.4285712242126465,18.123394012451172,0,307,2220.720947265625
0,2004,1,1,-15.425912857055664,34.574087142944336,78.289520263671875,1,0,Rural,District,1,0,4,59.26315689086914,48.18428039550781,4.594528675079346,17.893064498901367,0,250.60000610351562,2194.639404296875
0,2008,1,0,2.0870094299316406,52.08700942993164,81.69319915771484,1,0,Rural,District,1,0,6,34.574087142944336,59.26315689086914,3.760486364364624,17.662734985351563,0,194.1999969482422,2168.557861328125
0,2012,1,1,-1.0508460998535156,48.949153900146484,81.69319915771484,0,0,Rural,District,1,0,3,52.08700942993164,34.574087142944336,6.860551834106445,16.367265701293945,0,166,2155.51708984375
0,1992,0,0,-50,0,26.774072647094727,0,0,Rural,AtLarge,0,0,0,NA,NA,0,6.727741718292236,1,27.399999618530273,459.40911865234375
0,1995,0,0,-26.8817195892334,23.1182804107666,28.487525939941406,0,0,Rural,AtLarge,0,0,0,0,NA,0,6.019354820251465,0,25,454.6865539550781
0,1996,0,0,-37.14285659790039,12.85714340209961,29.058677673339844,0,1,Rural,AtLarge,1,1,0,23.1182804107666,0,0,5.783226013183594,1,24.200000762939453,453.11236572265625
0,2000,0,0,-50,0,31.34328269958496,1,1,Rural,AtLarge,1,1,0,12.85714340209961,23.1182804107666,0,4.838709831237793,0,21,446.81561279296875
0,2004,0,0,-50,0,31.327709197998047,1,1,Rural,AtLarge,1,1,0,0,12.85714340209961,0,7.054169178009033,0,22.600000381469727,418.0091247558594
0,2008,1,0,-50,0,31.312135696411133,1,0,Rural,AtLarge,1,1,1,0,0,0,9.269628524780273,1,24.200000762939453,389.20263671875
0,2012,0,0,-15.432098388671875,34.567901611328125,31.312135696411133,1,1,Rural,AtLarge,1,1,0,0,0,0,7.070706844329834,1,25,374.7994079589844
0,1992,0,0,-50,0,31.73050308227539,0,0,Rural,AtLarge,0,0,0,NA,NA,4.830387115478516,16.375751495361328,0,64.5999984741211,294.4584045410156
0,1996,0,0,-25.838926315307617,24.161073684692383,29.376811981201172,1,0,Rural,AtLarge,0,0,0,0,NA,3.502150058746338,16.694820404052734,0,63.79999923706055,302.98052978515625
0,2000,0,0,-32.80757141113281,17.192428588867188,27.023120880126953,1,1,Rural,AtLarge,0,0,0,24.161073684692383,0,2.17391300201416,17.01388931274414,0,63,311.502685546875
0,2004,0,0,-50,0,26.829986572265625,0,0,Rural,AtLarge,1,0,0,17.192428588867188,24.161073684692383,1.3043477535247803,24.112075805664063,0,72.5999984741211,300.2990417480469
0,2008,0,0,-29.298246383666992,20.701753616333008,26.636852264404297,1,1,Rural,AtLarge,1,0,0,0,17.192428588867188,0.43478259444236755,31.210264205932617,0,82.19999694824219,289.09539794921875
0,2012,0,0,-50,0,26.636852264404297,1,0,Rural,AtLarge,1,0,0,20.701753616333008,0,0,36.018959045410156,0,87,283.49359130859375
0,2016,0,0,-37.931034088134766,12.068965911865234,26.636852264404297,1,1,Rural,AtLarge,1,0,0,0,20.701753616333008,0,36.018959045410156,0,87,283.49359130859375
0,1992,0,0,-50,0,22.21862030029297,0,0,Suburban,AtLarge,1,0,0,NA,NA,29.597145080566406,14.395852088928223,1,33.400001525878906,366.5133056640625
0,1994,0,0,-27.54010772705078,22.45989227294922,22.902061462402344,1,1,Suburban,AtLarge,1,0,0,0,NA,33.51861572265625,15.491211891174316,1,35.79999923706055,360.87457275390625
0,1998,1,1,-50,0,24.26894187927246,0,0,Suburban,AtLarge,1,0,1,22.45989227294922,0,41.361549377441406,17.68193244934082,0,40.599998474121094,349.5970764160156
